place_name,food,address,gu,lat,lng
목동해밀,돈까스/일식,서울 양천구 목동동로 339 목동트윈빌,양천구,37.5321753616364,126.876743891714
다모,돈까스/일식,서울 양천구 신월로 321,양천구,37.5217657721739,126.856513468306
남산왕돈까스,돈까스/일식,서울 강서구 마곡중앙6로 42 2층 206호,강서구,37.5601077371065,126.832082440541
이백장돈가스 독산점,돈까스/일식,서울 금천구 독산로65길 26 이백장 돈가스 금천 독산점,금천구,37.463963940886,126.901461470437
셰프의돈까스 신월점,돈까스/일식,서울 양천구 오목로 79,양천구,37.5231558963047,126.846387523999
칸야,돈까스/일식,서울 영등포구 선유동1로 32 1층 107호 칸야,영등포구,37.5249432690399,126.892289852845
굿모닝김밥,분식,서울 강서구 마곡중앙로 161-11 A동105호,강서구,37.5679745986878,126.826720979429
오늘의한끼,한식,서울 강서구 공항대로 206 1층 109호,강서구,37.5588934901654,126.830272839065
인생쌈밥,한식,서울 구로구 디지털로 242 한화비즈메트로1차 B103호,구로구,37.4808125646967,126.892678392752
문래동 카레,한식,서울 영등포구 도림로141길 15 문래동 카레,영등포구,37.5138951514981,126.892265804393
수유리우동집 문래역점,돈까스/일식,서울 영등포구 문래로 83 아라비즈타워 104호,영등포구,37.5199232334161,126.891294037504
가츠몽 문래점,돈까스/일식,서울 영등포구 선유로 76,영등포구,37.5206488765446,126.889905898442
신김밥천국 신방화역점,분식,서울 강서구 마곡중앙5로 81,강서구,37.5671170824829,126.818597219555
미가,분식,서울 강서구 강서로16길 11-1,강서구,37.5328632867274,126.847016582399
국수나무 구로중앙점,한식,서울 구로구 구로중앙로28다길 25,구로구,37.501378161182,126.888325696832
오모우스시,돈까스/일식,서울 강서구 강서로 299 1층 오모우스시,강서구,37.5525461389729,126.836003506086
미소야 등촌점,돈까스/일식,서울 강서구 화곡로61길 109 천수빌딩,강서구,37.5583008205634,126.846467967864
미소야 까치산역점,돈까스/일식,서울 강서구 강서로 35,강서구,37.5308913669333,126.846954538529
국수나무 가양점,한식,서울 강서구 양천로 461 주영빌딩,강서구,37.5630457825024,126.852223862157
국수나무 고척점,한식,서울 구로구 경인로47길 101 1층 102호,구로구,37.5031724827997,126.863741291658
마시야,분식,서울 강서구 금낭화로 146 오피앙,강서구,37.5781901549032,126.813305186149
청년다방 발산역점,분식,서울 강서구 공항대로 269-15 1층 122호 청년다방,강서구,37.5596113961056,126.837242277605
김가네김밥 목동41타워점,분식,서울 양천구 목동동로 293 현대41타워 114호,양천구,37.5281783139269,126.875771989415
본도시락 디지털미디어시티역점,도시락,서울 은평구 수색로 191 두빌191,은평구,37.5782509235095,126.901072414948
서울카츠 신당점,돈까스/일식,서울 중구 퇴계로 437-1 2층,중구,37.5658409452145,127.020330003949
킷사서울,돈까스/일식,서울 관악구 남부순환로226길 31 2층 킷사서울,관악구,37.4792187336193,126.953773403418
호호식당 대학로,돈까스/일식,서울 종로구 대학로9길 35,종로구,37.5819045501755,127.000037700061
카츠성수,돈까스/일식,서울 성동구 서울숲4길 26,성동구,37.5469843008262,127.043697968749
남산골 산채집,돈까스/일식,서울 중구 소파로 93,중구,37.5567764777571,126.985187268216
동차밥,돈까스/일식,서울 마포구 연희로1길 57 3층,마포구,37.5613973677536,126.926356885091
윤경양식당,돈까스/일식,서울 성동구 서울숲2길 40,성동구,37.5464050348413,127.042999209074
미락카츠 본점,돈까스/일식,서울 영등포구 당산로37길 4 1층 미락카츠,영등포구,37.5295995607073,126.897978788144
문래동돈까스,돈까스/일식,서울 영등포구 도림로147길 2 문래동돈까스,영등포구,37.5167445462519,126.88911960446
스시나마,돈까스/일식,서울 관악구 신림로 324 신한방사선과의원,관악구,37.483194358507,126.929988336981
긴자료코 본점,돈까스/일식,서울 마포구 홍익로2길 43,마포구,37.5554650578969,126.924556363267
가나돈까스의집,돈까스/일식,서울 강남구 언주로 608,강남구,37.5099132815012,127.037760074991
커츠,돈까스/일식,서울 마포구 독막로28길 58 1층 좌측,마포구,37.544668129634,126.936845915483
카쿠시타,돈까스/일식,서울 마포구 동교로38길 33-15,마포구,37.5618676427003,126.926140242586
모스키친,돈까스/일식,서울 동작구 보라매로 91 1층,동작구,37.4975333042265,126.927667322196
호시카츠,돈까스/일식,서울 강남구 도산대로83길 17 1층 호시카츠,강남구,37.5255629847983,127.048173718653
삼백돈 돈가츠 이수점,돈까스/일식,서울 동작구 사당로 300 1층,동작구,37.4843790909712,126.980281616349
타쿠미 나가사키 고속터미널점,돈까스/일식,서울 서초구 신반포로 194 1층 타쿠미 나가사키,서초구,37.5064357442307,127.006834366246
역촌왕돈까스,돈까스/일식,서울 은평구 진흥로 121-1,은평구,37.6076327020943,126.923627696578
후후돈,돈까스/일식,서울 서초구 서운로 226 서초오피스텔,서초구,37.503112648361,127.021778119932
하나우동,돈까스/일식,서울 강남구 강남대로94길 75,강남구,37.500741728986,127.033405194664
유가츠,돈까스/일식,서울 성동구 서울숲4길 12-7 B1,성동구,37.5472709005903,127.042234172349
홍대주막,아시안/양식,서울 강남구 강남대로98길 12-5 3층,강남구,37.5006167074857,127.027682078732
브라운돈까스 성북구청점,돈까스/일식,서울 성북구 보문로 149,성북구,37.5879647775126,127.017478508432
사생활,카페/디저트,서울 구로구 오류로8길 22 2층 사생활,구로구,37.4912054930086,126.842026722372
왕돈까스&왕냉면 구로디지털역점,돈까스/일식,서울 영등포구 시흥대로 595,영등포구,37.4860811346771,126.903451494306
따봉수제돈까스,돈까스/일식,서울 금천구 디지털로9길 32 갑을그레이트밸리,금천구,37.4795130993704,126.887511773421
카페 나하,돈까스/일식,서울 마포구 희우정로16길 32 2층,마포구,37.5545465978671,126.903759337898
희보돈까스,분식,서울 영등포구 선유서로 117 월드프라자 1층,영등포구,37.5261628364547,126.886112724011
왕돈까스왕냉면 목동점,돈까스/일식,서울 강서구 등촌로 25,강서구,37.5321895822628,126.863537819984
도담돈가스,돈까스/일식,서울 양천구 남부순환로79길 31,양천구,37.5179229413909,126.842875575826
이바돔감자탕 구로역점,찜탕,서울 구로구 경인로 572,구로구,37.5033062723055,126.881083869229
모락우동,돈까스/일식,서울 강서구 공항대로59가길 23,강서구,37.5518125246467,126.865100997889
본가츠,돈까스/일식,서울 양천구 오목로 39 준우빌딩 104호,양천구,37.5220946563796,126.841717047237
코앤타베 까치산역점,아시안/양식,서울 강서구 강서로 55 2층,강서구,37.5326570151971,126.845882787187
왕돈까스&왕냉면 구로구청점,돈까스/일식,서울 구로구 가마산로 286,구로구,37.4966237192901,126.892189975376
기라꾸,돈까스/일식,서울 금천구 디지털로 188 W - MALL,금천구,37.4773272277866,126.887676153817
초밥나라,돈까스/일식,서울 양천구 등촌로 102-1 1층 초밥나라,양천구,37.5390272154951,126.863957926502
고봉민김밥인 금천롯데캐슬점,분식,서울 금천구 시흥대로 291,금천구,37.4599560487863,126.896699156299
행운의 집,돈까스/일식,서울 구로구 경인로33길 72,구로구,37.5010843230402,126.85106044199
국수나무 염창역점,한식,서울 강서구 공항대로 629,강서구,37.5472459349377,126.87486403523
청년다방 신도림역점,분식,서울 구로구 경인로67길 23,구로구,37.5107095498229,126.889232363437
또똣온반,한식,서울 영등포구 영등포로18길 6-1 1층,영등포구,37.5215382811106,126.891294748705
토종순두부 2000냥하우스,아시안/양식,서울 영등포구 양평로 126,영등포구,37.5382334285342,126.893922350178
오늘의밥상,한식,서울 영등포구 선유로9길 10 문래 sk v1 center 1층,영등포구,37.517867225916,126.887153335542
더푸드스케치,한식,서울 금천구 가산디지털1로 196 에이스테크노타워10차 지하 1층,금천구,37.4829648973428,126.881284806415
포인카츠 가산점,돈까스/일식,서울 금천구 디지털로9길 99 114호 포인카츠,금천구,37.4816775163738,126.884814375735
최고당돈가스 고척돔점,돈까스/일식,서울 구로구 경인로47길 44-1 1층 최고당돈가스 고척돔점,구로구,37.5012425848848,126.865836085169
국수나무 구로항동점,한식,서울 구로구 서해안로 2102 솔보프라자 107호,구로구,37.4801523383692,126.823411218657
일등카레,돈까스/일식,서울 금천구 가산디지털1로 24,금천구,37.4684160473591,126.887662358171
엽이네김밥,분식,서울 영등포구 선유로33길 23,영등포구,37.5262231492658,126.88841560219
데미그라스 영등포점,돈까스/일식,서울 영등포구 당산로31길 13 1층 데미그라스,영등포구,37.5266178023471,126.895218297454
제라진돈까츠 구로지밸리점,돈까스/일식,서울 구로구 디지털로 300,구로구,37.4849270383011,126.896538036905
국수나무 목동점,한식,서울 양천구 목동서로 377,양천구,37.5161146511839,126.862314247228
쿠마식당,돈까스/일식,서울 양천구 목동중앙북로 102 1층,양천구,37.546135364434,126.874355090996
제주흑돈카츠 신세계백화점타임스퀘어점,돈까스/일식,서울 영등포구 영중로 9 신세계백화점 타임스퀘어점 리빙관 지하 1층,영등포구,37.5171899712591,126.905567071705
왕돈까스&왕냉면 신림점,돈까스/일식,서울 관악구 남부순환로 1377,관악구,37.4801583039286,126.903829385724
본도시락 구로디지털점,도시락,서울 구로구 디지털로26길 111,구로구,37.4825827883002,126.897045984079
양평동연어집,돈까스/일식,서울 영등포구 선유서로 67 신동아하이팰리스 104동 133호,영등포구,37.5220933827385,126.884455098241
김밥스쿨,한식,서울 금천구 가산디지털2로 70 B102호,금천구,37.474706676466,126.882341560662
3포차,아시안/양식,서울 양천구 은행정로5길 2 1층,양천구,37.5213867104701,126.859502872224
미스터빠삭 신길점,돈까스/일식,서울 영등포구 도림로 289 1층,영등포구,37.5035610662107,126.903174299723
카츠오도,돈까스/일식,서울 관악구 조원로16가길 51,관악구,37.4824598621083,126.913410233141
30cm 수제 킹 돈까스 신림본점,돈까스/일식,서울 관악구 신림동5가길 23 에이스빌,관악구,37.4864546247831,126.926089383053
엠브로돈까스 봉천점,돈까스/일식,서울 관악구 쑥고개로 86 1층,관악구,37.4791573451475,126.946051566679
대가왕돈카츠,돈까스/일식,서울 관악구 호암로22길 69 신국고시원,관악구,37.4686588903793,126.936658847251
다케,돈까스/일식,서울 관악구 대학길 71,관악구,37.4675142962469,126.937770550398
서래초밥집,돈까스/일식,서울 영등포구 여의대방로 379,영등포구,37.5191340498827,126.930928156399
통통김밥,분식,서울 구로구 새말로 18,구로구,37.5019861046095,126.883145604592
삿뽀로 디큐브점,돈까스/일식,서울 구로구 경인로 662 5층,구로구,37.5081230677129,126.888212953215
라꾸긴,돈까스/일식,서울 구로구 가마산로 268,구로구,37.4956164739157,126.890318882617
하루덮밥,돈까스/일식,서울 구로구 가마산로26길 5,구로구,37.4960081880906,126.891050978053
돈가&국시,돈까스/일식,서울 동작구 상도로 140 중앙일보노량진센타,동작구,37.502298597842,126.935210895959
김떡비 고척본점,분식,서울 구로구 경인로47길 107,구로구,37.5034021075538,126.863627327303
수작카츠 독산점,돈까스/일식,서울 금천구 두산로 70,금천구,37.4689627800606,126.895620657193
간코 롯데백화점 영등포점,돈까스/일식,서울 영등포구 경인로 846 롯데백화점 영등포점 10층 간코,영등포구,37.5156680341198,126.907665995469
삿뽀로 롯데백화점 관악점,돈까스/일식,서울 관악구 봉천로 209 롯데백화점 관악점 7층,관악구,37.4904954867064,126.924981674031
서민준밀밭,한식,서울 동작구 상도로12길 7,동작구,37.4993172098742,126.92991527239
김밥천국 가산디지털단지역점,분식,서울 금천구 가산디지털1로 145 에이스하이엔드타워3,금천구,37.4781692344362,126.881599455022
아리가또맘마 구로디지털단지점,돈까스/일식,서울 구로구 디지털로33길 48,구로구,37.4872579499162,126.894505096341
김가네김밥 여의도점,분식,서울 영등포구 국제금융로 78 홍우빌딩,영등포구,37.5208724804701,126.931298156696
북촌손만두 신림점,한식,서울 관악구 신림로 358-1,관악구,37.4862270788308,126.929561385756
스시범,돈까스/일식,서울 양천구 은행정로 13 성광빌딩 1층 스시범,양천구,37.520821708788,126.859744426786
미소야 여의도점,돈까스/일식,서울 영등포구 의사당대로 108 아일렉스 상가,영등포구,37.5210144173791,126.923991634451
까치김밥,분식,서울 관악구 봉천로6길 29,관악구,37.4884092210196,126.925722008245
올래돈까스,돈까스/일식,서울 관악구 남부순환로 1591-7,관악구,37.4844687489023,126.927017238362
왕돈까스&왕냉면보라매역점,돈까스/일식,서울 영등포구 여의대방로 183-1,영등포구,37.5034966580031,126.921393738745
내사랑돈까스 신림점,돈까스/일식,서울 관악구 남부순환로 1541,관악구,37.4833767772564,126.921746553492
후루룩 본점,한식,서울 영등포구 국제금융로6길 33,영등포구,37.5207908297398,126.926911965929
파더스김밥 가산점,분식,서울 금천구 가산디지털1로 168 우림라이온스밸리 B동 B302호,금천구,37.479966429878,126.88263620024
이쉐프,한식,서울 동작구 만양로 95,동작구,37.5119216912344,126.944025197004
건강안식사 신림점,돈까스/일식,서울 관악구 신림로 360 1층,관악구,37.4863627577561,126.929539775251
역전우동0410 노량진점,돈까스/일식,서울 동작구 노량진로16길 35,동작구,37.5120033326881,126.944047305147
길회센터,돈까스/일식,서울 관악구 관천로 61 1층,관악구,37.4843918596973,126.924950691592
고봉민김밥인 금천 가산테라타워점,분식,서울 금천구 디지털로10길 78 가산테라타워,금천구,37.4745325914718,126.889614189767
정돈 홍대점,돈까스/일식,서울 마포구 어울마당로 46,마포구,37.5490650132805,126.920995781889
츠키젠,돈까스/일식,서울 마포구 독막로8길 23 1층,마포구,37.5468114335871,126.918083717499
오늘돈카츠,돈까스/일식,서울 금천구 가산디지털1로 171 가산SKV1센터 1층 103호,금천구,37.4807624025755,126.880678781517
경양카츠 타임스퀘어점,돈까스/일식,서울 영등포구 영중로 15 타임스퀘어 지하1층 띵굴스토어 T4 경양카츠,영등포구,37.5172332566615,126.903715993779
아마르,아시안/양식,서울 동작구 상도로 181 2층 아마르,동작구,37.5049579530291,126.938830531935
댓짱돈까스,돈까스/일식,서울 양천구 목동서로 225 대한민국예술인센터 1층,양천구,37.5270754105611,126.870745963571
부엉이돈가스 롯데백화점 관악점,돈까스/일식,"서울 관악구 봉천로 209 롯데백화점 관악점 7층, 롯데백화점 관악점 7층 식당가",관악구,37.4904954867064,126.924981674031
정셰프의생돈까스,돈까스/일식,서울 금천구 가산디지털2로 165 1층  104호,금천구,37.4824313837703,126.877463892587
경양카츠 상수점,돈까스/일식,서울 마포구 와우산로 25,마포구,37.5467911309246,126.92271697269
손칼국수,한식,서울 동작구 사당로 32,동작구,37.494967354557,126.957846411778
쿠츠 : 고이짱,돈까스/일식,서울 마포구 백범로16길 25 1층 쿠츠,마포구,37.5464484619865,126.942035050687
101번지남산돈까스 NC신구로점,돈까스/일식,서울 구로구 구로중앙로 152 NC백화점 지하1층,구로구,37.5011601442131,126.882773011925
돈카츠 준,돈까스/일식,서울 마포구 백범로 205 펜트라우스 101동 b226호,마포구,37.544105595914,126.954130094052
준호네돈가스,한식,서울 동작구 흑석로 85-7,동작구,37.507527882186,126.959288399549
긴자료코 공덕점,돈까스/일식,서울 마포구 토정로31길 23 121동 상가 121호,마포구,37.5416322568747,126.941479693192
소바연구소,돈까스/일식,서울 서대문구 명물길 50-9 1층,서대문구,37.5587750739815,126.939459409798
원당감자탕 동교점,찜탕,서울 마포구 홍익로6길 76,마포구,37.5570391705091,126.925375866301
국수나무 마포역점,한식,서울 마포구 토정로31길 23 101동상가1층,마포구,37.5416322568747,126.941479693192
고리돈까스,돈까스/일식,서울 마포구 마포대로10길 20,마포구,37.5469320049897,126.954765795168
다미,돈까스/일식,서울 영등포구 국회대로70길 7 지하1층 10호,영등포구,37.5299948883491,126.919907178495
참새방앗간,돈까스/일식,서울 마포구 마포대로12길 57 2층,마포구,37.5462450760332,126.954512054152
돈대리 돈까스백반,한식,서울 영등포구 여의나루로 67,영등포구,37.5235586408446,126.926510839185
까치네분식,분식,서울 영등포구 당산로 139 1층,영등포구,37.5270843145482,126.896722619276
재재식당,돈까스/일식,서울 용산구 녹사평대로40길 59-1,용산구,37.5344770924284,126.989181846842
사보텐 경방타임스퀘어점,돈까스/일식,서울 영등포구 영중로 15 타임스퀘어 B1 B142,영등포구,37.5172332566615,126.903715993779
명동왕돈까스,돈까스/일식,서울 마포구 잔다리로 58,마포구,37.5531226071315,126.918013321988
모모돈까스,돈까스/일식,서울 영등포구 국제금융로 78 111호,영등포구,37.5208724804701,126.931298156696
동경,돈까스/일식,서울 마포구 마포대로 49 성우빌딩,마포구,37.5408688763591,126.946894692978
돈까스회관 난곡점,돈까스/일식,서울 관악구 난곡로 220,관악구,37.4742854376103,126.918058479434
유니콘식당,돈까스/일식,서울 마포구 포은로 89 1층,마포구,37.5550213730909,126.905032372607
모리돈부리 서울대입구역점,돈까스/일식,서울 관악구 관악로12길 6 1층 우측,관악구,37.4780890897722,126.952739857628
사보텐 여의도메리츠점,돈까스/일식,서울 영등포구 국제금융로2길 11 메리츠사옥 1층,영등포구,37.5241691984461,126.926427884516
왕돈까스왕냉면 신길역점,돈까스/일식,서울 영등포구 도신로65길 1 1층,영등포구,37.512764130662,126.917315947543
경성모밀,돈까스/일식,서울 동작구 동작대로29가길 6,동작구,37.488264875548,126.981433928673
원당감자탕 서교점,찜탕,서울 마포구 동교로 129,마포구,37.5552462368365,126.916567586749
에비스,돈까스/일식,서울 영등포구 국제금융로6길 17 부국증권,영등포구,37.521837473261,126.928149976268
청년다방 숭실대점,분식,서울 동작구 사당로 16,동작구,37.4952311601493,126.956089641165
매반생면 용산LS타워점,한식,서울 용산구 한강대로 92,용산구,37.5281759339792,126.96752270323
텃밭,한식,서울 마포구 동교로18길 44 금호빌딩 1층,마포구,37.5534691740358,126.918075525529
바른돈까스,돈까스/일식,서울 중구 퇴계로12길 70 1층,중구,37.5565964726794,126.981460334776
브라운돈까스 서울스퀘어점,돈까스/일식,서울 중구 한강대로 416 서울스퀘어 지하1층,중구,37.555503632236,126.973751343837
김밥천국,분식,서울 동작구 시흥대로 658,동작구,37.4903749716012,126.908076731256
고베규카츠 신림점,돈까스/일식,서울 관악구 남부순환로176길 8,관악구,37.4835555923922,126.928219100987
낙원의소바,돈까스/일식,서울 관악구 관악로 164 1층 103호 (대우디오슈페리움1단지),관악구,37.4797395226756,126.952875619698
돈까스회관 봉천점,돈까스/일식,서울 관악구 청룡2길 29 112호,관악구,37.4812495407838,126.944415647746
긴자료코 사당점,돈까스/일식,서울 동작구 동작대로1길 30,동작구,37.4773668005784,126.979705971424
여의도돈까스,아시안/양식,서울 영등포구 의사당대로 108 아일렉스,영등포구,37.5210144173791,126.923991634451
국수나무 장승배기점,한식,서울 동작구 상도로30길 39,동작구,37.5047956242888,126.942297308681
최고당돈가스 사당역점,돈까스/일식,서울 동작구 남부순환로269길 16 1층 최고당돈가스 사당역점,동작구,37.4774894490758,126.978303482433
주주돈가츠,돈까스/일식,서울 동작구 만양로 98 영현빌딩 1층,동작구,37.5120709143191,126.944442453412
김가네김밥 관악구청점,분식,서울 관악구 관악로 152 서량빌딩,관악구,37.4787000915143,126.952583114313
보리식당,한식,서울 서초구 서초대로23길 74 상가 8호,서초구,37.4906609707258,126.991139287614
스시홍,돈까스/일식,서울 관악구 난우길 32-1,관악구,37.4757075591209,126.918012044762
미스터초밥,돈까스/일식,서울 동작구 상도로31길 19 브라운스톤상가 1층 미스터초밥,동작구,37.5062358749024,126.944541781061
하하코식당,돈까스/일식,서울 영등포구 63로 36 리버타워 B1.,영등포구,37.5194206669589,126.938610362668
흑수돈,돈까스/일식,서울 동작구 서달로14나길 27,동작구,37.5069620548804,126.963141801588
삼촌집,돈까스/일식,서울 관악구 봉천로6길 54 1층,관악구,37.4873291089855,126.925747613978
김밥천국 장승배기점,분식,서울 동작구 장승배기로 110-1 스마일약국,동작구,37.5073571033643,126.940148007167
김밥천국,분식,서울 관악구 남부순환로 1631-1,관악구,37.4848212281323,126.932009130194
야미당 용산점,아시안/양식,서울 용산구 서빙고로 137 별A동 지상 1층,용산구,37.5247022357875,126.977740246542
미소야 영등포KT점,돈까스/일식,서울 영등포구 영중로 119 1층 102호,영등포구,37.5267660967496,126.905231110596
여의도왕돈까스,돈까스/일식,서울 영등포구 여의나루로 57,영등포구,37.523046311083,126.925615622918
고봉민김밥인 서초방배카페골목점,분식,서울 서초구 동광로1길 112 롯데캐슬헤론,서초구,37.4969966477215,126.984725257382
김밥천국 봉천역점,분식,서울 관악구 봉천로 372,관악구,37.4833362795475,126.941074176987
밀피유플러스356,돈까스/일식,서울 동작구 상도로47길 13 1층,동작구,37.4999907555992,126.951553996931
야한식탁,아시안/양식,서울 금천구 시흥대로 143,금천구,37.4469144295724,126.903083261559
미소야 여의도아이비점,돈까스/일식,서울 영등포구 국제금융로 86 롯데캐슬아이비상가 지하1층 123호,영등포구,37.5202061193308,126.931800002781
본도시락 방배역점,도시락,서울 서초구 방배중앙로 58,서초구,37.4848446689074,126.990813211589
세븐돈까스,분식,서울 광진구 동일로24길 56,광진구,37.543066372555,127.068108566334
세도락,돈까스/일식,서울 동대문구 전농로 98,동대문구,37.5736944704108,127.057689474003
돈까스집,돈까스/일식,서울 송파구 백제고분로19길 25,송파구,37.5071498804076,127.087319612288
삼백돈 돈가츠 역삼센터필드점,돈까스/일식,서울 강남구 테헤란로 231 더 샵스 앳 센터필드 지하 2층,강남구,37.5028813541774,127.041356540268
경양카츠 제기점,돈까스/일식,서울 동대문구 왕산로 86 푸르지오시티상가 101동 114호,동대문구,37.5777504650845,127.032477193881
브라운돈까스 왕십리점,돈까스/일식,서울 성동구 마조로1가길 1 근생빌딩,성동구,37.5604497537056,127.039492106166
구찌라쿠,돈까스/일식,서울 강남구 광평로 280 로즈데일오피스텔,강남구,37.4873191631489,127.103108072457
무공돈까스 강남점,돈까스/일식,서울 강남구 강남대로110길 13,강남구,37.504032006687,127.025931147995
호호식당 도산공원,돈까스/일식,서울 강남구 도산대로49길 29-6,강남구,37.5250247220972,127.036642185818
마드레,한식,서울 강동구 동남로 710,강동구,37.5371138684503,127.152546646736
동촌 보리밥과 돈까스,한식,서울 송파구 거마로 22,송파구,37.4950080860942,127.14549726125
콘부,돈까스/일식,서울 중구 수표로 42-19 1층 콘부,중구,37.5651341841476,126.990057791431
남다른감자탕 학동사거리점,찜탕,서울 강남구 선릉로145길 21,강남구,37.5210865186958,127.03782147385
카츠바이콘반,돈까스/일식,서울 강남구 선릉로153길 36,강남구,37.5247997088646,127.036457565564
부엉이돈가스 가든파이브현대시티몰점,돈까스/일식,서울 송파구 충민로 66 가든파이브 현대시티몰 5층,송파구,37.4776148442516,127.124961768886
후레쉬빌 삼성역본점,돈까스/일식,서울 강남구 테헤란로108길 19,강남구,37.5082024036362,127.066305587885
소정백,돈까스/일식,서울 광진구 천호대로129길 41 1층 소정백,광진구,37.5535151503203,127.091577847031
오레노카츠 강남역점,돈까스/일식,서울 강남구 강남대로78길 16 2층,강남구,37.4949414141627,127.030734893816
이백장돈가스 문정점,돈까스/일식,서울 송파구 송파대로20길 4 1층 104호,송파구,37.4855541213831,127.123206159073
행운식당,돈까스/일식,서울 성동구 아차산로11길 11 동성빌딩,성동구,37.5447764221075,127.059347341052
주양마마돈까스,돈까스/일식,서울 강동구 고덕로 210,강동구,37.5538092997685,127.147060992177
신세계오뎅 송리단길점,돈까스/일식,서울 송파구 오금로18길 8 102호,송파구,37.5100990339077,127.110474245371
혜화동돈까스극장 문정점,돈까스/일식,서울 송파구 동남로6길 14 1층,송파구,37.4890442461633,127.124683310429
백돈,돈까스/일식,서울 중랑구 망우로 370 1층,중랑구,37.5980991306492,127.09342660315
오양민돈까스 상일점,돈까스/일식,서울 강동구 고덕로 353 2층,강동구,37.557135101795,127.164510295845
윤화돈까스,돈까스/일식,서울 강동구 천호대로 1194 아도빌딩,강동구,37.5343046329988,127.144013803921
이레돈까스막국수,돈까스/일식,서울 강북구 솔매로50길 34,강북구,37.624913927015,127.027392802792
양재돈까스 양재직영점,돈까스/일식,서울 서초구 언남11길 29 우진빌딩,서초구,37.4753458666388,127.043040088762
카모메 한양대점,돈까스/일식,서울 성동구 마조로 17 1층 4호,성동구,37.5595557237992,127.040469845279
토리돈까스 서울,돈까스/일식,서울 성북구 화랑로13길 24 2층 토리돈까스,성북구,37.6045002268602,127.042344420961
로꾸아지,돈까스/일식,서울 송파구 송이로14길 13 국토빌딩,송파구,37.4986510390444,127.118116117803
부엉이식당,돈까스/일식,서울 강남구 삼성로86길 12 지상 2층,강남구,37.5057018421824,127.058462390867
소스,돈까스/일식,서울 강남구 삼성로146길 4,강남구,37.522767654216,127.048542515408
브라운돈까스 답십리점,돈까스/일식,서울 동대문구 전농로 17,동대문구,37.5666820152762,127.056024242444
미가돈가스,돈까스/일식,서울 강동구 명일로 163 1층 102호,강동구,37.533524910508,127.144380236299
이토야,돈까스/일식,서울 강동구 올림픽로93길 9,강동구,37.5491613936314,127.126464088479
오니오니,돈까스/일식,서울 강동구 상일로 19 1층 2층 오니오니,강동구,37.5488563008812,127.172951958598
서울김밥,분식,서울 송파구 오금로11길 26,송파구,37.5149546864741,127.110031216245
스시선 방이점,돈까스/일식,서울 송파구 올림픽로32길 37 신유빌딩,송파구,37.5131103502257,127.110494519104
미소야 강동점,돈까스/일식,서울 강동구 성안로 156 우주빌딩,강동구,37.5368756321635,127.135411566567
토키야,돈까스/일식,서울 송파구 위례성대로2길 8 새천년잠실헤리츠오피스텔,송파구,37.5163887038743,127.113198259566
국수나무 강동구청점,한식,서울 강동구 성안로3길 120 1층,강동구,37.5282196781217,127.123619088865
LA돈까스,돈까스/일식,서울 강동구 천호대로185길 69,강동구,37.5370689537853,127.141735843976
단풍애김밥 개롱역점,분식,서울 송파구 오금로 396 에스케이허브파크,송파구,37.4979559287818,127.13421514326
벌떼분식,분식,서울 강동구 아리수로76길 38,강동구,37.5609807956989,127.162317142493
포크포크 둔촌점,돈까스/일식,서울 강동구 양재대로85길 14 태천빌딩 1층 102호,강동구,37.5246021506631,127.134032764917
예인면옥 문정직영점,한식,서울 송파구 새말로5길 28,송파구,37.4851127877889,127.123828547161
주양명가돈까스 마천점,돈까스/일식,서울 송파구 오금로 551 이편한세상 상가 1층 209동 103호,송파구,37.4931824051771,127.150367774224
김가네김밥 올림픽공원북문점,분식,서울 강동구 성안로 10 현대표지,강동구,37.5247176035139,127.129478937237
셰프의돈까스 송파오금점,돈까스/일식,서울 송파구 송이로17길 50-28 송파구 가락동 15-7,송파구,37.5005217741644,127.126071464234
정김밥,분식,서울 송파구 오금로 247 건양빌딩,송파구,37.5063567070468,127.120876340354
밀숲 수서점,한식,서울 강남구 광평로 280,강남구,37.4873191631489,127.103108072457
미미시래기,한식,서울 송파구 오금로36길 26 1층,송파구,37.5016206022381,127.124150747827
더오물오물,한식,서울 강동구 성내로 8-9 1층,강동구,37.5299890824821,127.12160538087
김가네김밥 송파래미안점,분식,서울 송파구 오금로32길 14 송파삼성래미안아파트,송파구,37.5052537370259,127.117804530879
대관령감자탕,찜탕,서울 광진구 아차산로76길 6,광진구,37.5478010467237,127.107375365979
김가네김밥 가락프라자점,분식,서울 송파구 동남로18길 45 용진빌딩,송파구,37.4928435624626,127.134819333753
꿈의김밥,분식,서울 송파구 올림픽로35길 10,송파구,37.5203140390086,127.113265047998
베테랑김밥,분식,서울 강동구 명일로 197,강동구,37.5364519717556,127.145495714325
김밥천국 망우4호점,분식,서울 중랑구 망우로 463 1층 김밥천국,중랑구,37.6006610422709,127.103637419702
낭만스시,돈까스/일식,서울 송파구 올림픽로47길 15 103호,송파구,37.5282370277792,127.117025208871
김가네김밥 서울고덕점,분식,서울 강동구 동남로75길 13-7 배재빌딩,강동구,37.5541907161954,127.15554959338
청년다방 1호점 굽은다리점,분식,서울 강동구 상암로 169 1층,강동구,37.5461531565248,127.141159182021
김가네김밥 묘곡점,분식,서울 강동구 동남로81길 78,강동구,37.5591088019039,127.15265349853
진작,돈까스/일식,서울 중구 수표로12길 12,중구,37.5640182732537,126.990837114381
