,gu,address,food,name,rating,lat,lng
230,구로구,서울 구로구 구로중앙로28길 73,치킨,푸라닭 구로5동점,4.43,37.5008487635068,126.889318291994
231,양천구,서울 양천구 중앙로 262 1층105호 노랑통닭,치킨,노랑통닭 신정네거리역점,4.22,37.5198467815801,126.853402511465
232,양천구,서울 양천구 등촌로 238,치킨,노랑통닭 등촌역점,4.25,37.5507123018444,126.864615913878
233,양천구,서울 양천구 목동서로 264,치킨,BBQ목동역점,4.46,37.5243141796552,126.868280050481
234,구로구,서울 구로구 디지털로31길 120 한신휴플러스아파트,치킨,치킨마루 남구로점,4.5,37.4884700177382,126.890773027393
235,양천구,서울 양천구 목동중앙본로 40,치킨,호식이두마리치킨 목동1호점,4.53,37.5396690796033,126.869051879039
236,양천구,서울 양천구 목동중앙북로7가길 58 1층,치킨,BBQ치킨 등촌역점,4.2,37.5498669617869,126.864595036244
237,구로구,서울 구로구 고척로 184 1층 굽네치킨 고척2동점,치킨,굽네치킨 고척2동점,4.49,37.5041572413913,126.853834345454
238,구로구,서울 구로구 개봉로 34-1,치킨,굽네치킨 개봉역점,4.25,37.4886709642112,126.856432400162
239,강서구,서울 강서구 월정로 160 화곡대림아파트,피자,생피자생 화곡중앙점,4.23,37.5340208453509,126.8375370868
240,양천구,서울 양천구 오목로 333 1층 노랑통닭,치킨,노랑통닭 오목교점,4.38,37.5248580074919,126.874554252339
241,강서구,서울 강서구 우현로 11,치킨,후라이드참잘하는집 우장산점,4.41,37.5469856658799,126.843939522738
242,구로구,서울 구로구 경인로 179 2층,아시안/양식,오동나무,4.61,37.4951698741438,126.841252692678
243,양천구,서울 양천구 공항대로 618,치킨,삼삼치킨,4.27,37.5466526250083,126.873508691375
244,양천구,서울 양천구 곰달래로 12,치킨,멕시카나치킨 신월까치산역점,4.28,37.5296552412379,126.834046973889
245,구로구,서울 구로구 개봉로3길 87 개봉한진아파트 상가2동 108호,치킨,BHC치킨 광명시장점,4.28,37.485898739724,126.850970967732
246,양천구,서울 양천구 곰달래로11길 56 109호,치킨,BBQ치킨 신월동점,4.18,37.5345620970306,126.834438206889
247,구로구,서울 구로구 경서로 6,치킨,BHC치킨 개봉사거리점,4.65,37.4980305876387,126.856926652502
248,영등포구,서울 영등포구 국회대로29길 16,치킨,굽네치킨 당산2동점,4.3,37.5294905287383,126.897342444295
249,동작구,서울 동작구 시흥대로 658 2층 맛나는수다,야식,맛나는수다 본점,4.93,37.4903749716012,126.908076731256
250,영등포구,서울 영등포구 영등포로 238 2층,야식,술선생잭 영등포시장점,4.33,37.5191312735587,126.907734576501
251,영등포구,서울 영등포구 선유서로 35 상가동 103-1호,치킨,오이씨통치킨 문래점,4.59,37.5189392734666,126.884393900889
252,관악구,서울 관악구 호암로22길 51,치킨,레커훈스 본점,4.63,37.4687862780246,126.935630165472
253,영등포구,서울 영등포구 시흥대로 671,치킨,삼우치킨센타,4.34,37.4916313939407,126.908151179252
254,영등포구,서울 영등포구 여의대방로 131 코아빌딩 1층 어반핫플레이스,야식,어반핫플레이스,4.52,37.498922882649,126.920051090255
255,관악구,서울 관악구 보라매로3길 3,치킨,굽네치킨 보라매점,4.55,37.4911849616164,126.926743052549
256,관악구,서울 관악구 봉천로 390,치킨,바른치킨 봉천역점,4.49,37.4829085792574,126.943301192161
257,구로구,서울 구로구 공원로6다길 10 지하1층,야식,신도림 피맥,4.47,37.5045404093847,126.889850615792
258,영등포구,서울 영등포구 대방천로 155 신풍두산위브센티움,치킨,호치킨 신풍역점,4.37,37.4995976462214,126.908271474907
259,구로구,서울 구로구 경인로 433-1 1층(고척동),치킨,푸라닭 고척점,4.3,37.4997937739299,126.867036518513
260,구로구,서울 구로구 경인로59길 7,치킨,교촌치킨 신도림1호점,4.21,37.5054411379944,126.882639988167
261,구로구,서울 구로구 디지털로32나길 17-12,야식,생활맥주 구로디지털점,4.4,37.4844371674687,126.899893270926
262,관악구,서울 관악구 청룡길 20,치킨,페리카나 청룡동점,4.41,37.480950697986,126.946017376655
263,관악구,서울 관악구 신림로65길 43 2층 마실밤,아시안/양식,마실밤,4.61,37.4846941287798,126.927078301181
264,구로구,서울 구로구 도림천로 336 진성빌딩,치킨,대림원조마늘통닭 대림역본점,4.13,37.495005293253,126.893738698737
265,구로구,서울 구로구 디지털로27가길 5-1 1층 굽네치킨,치킨,굽네치킨 구로디지털점,4.13,37.4840173195092,126.892038946221
266,영등포구,서울 영등포구 신길로 119,치킨,BHC치킨 신풍역점,4.41,37.5035102897921,126.909709665827
267,관악구,서울 관악구 신림로 214 1층 청년치킨,치킨,청년치킨,4.36,37.4765267291586,126.937576312712
268,영등포구,서울 영등포구 선유로3길 10 1층,치킨,굽네치킨 문래점,4.27,37.5161003058556,126.886815410375
269,영등포구,서울 영등포구 선유로 71,치킨,BBQ문래점,4.33,37.5202343613363,126.888886051076
270,영등포구,서울 영등포구 신길로 119 신길한화꿈에그린 아파트상가1층 110호 굽네치킨,치킨,굽네치킨 신길뉴타운점,4.37,37.5035102897921,126.909709665827
271,동작구,서울 동작구 신대방길 71,치킨,BBQ치킨 신대방1점,4.36,37.4890512723188,126.909792088867
272,관악구,서울 관악구 호암로24길 52 1층,치킨,BHC치킨 대학동점,4.26,37.4693357427017,126.936014154901
273,구로구,서울 구로구 디지털로32길 79 203호 베나레스,아시안/양식,베나레스 구로디지털점,4.34,37.4835332463617,126.899752015371
274,관악구,서울 관악구 신림로11길 31 서가숯불닭갈비막국수,한식,서가숯불닭갈비막국수본점,4.67,37.4690446248494,126.938905815723
275,영등포구,서울 영등포구 대방천로 211 1층,치킨,BBQ치킨 신길뉴타운점,4.26,37.498640839348,126.914478550028
276,동작구,서울 동작구 성대로 56,치킨,치킨마루 상도점,4.67,37.4983408117205,126.933860549825
277,동작구,서울 동작구 등용로 100,치킨,BHC치킨 대방점,4.55,37.5100773914512,126.932260507485
278,영등포구,서울 영등포구 도림로112길 27,치킨,굽네치킨 도림점,4.41,37.509503171495,126.903038478119
279,금천구,서울 금천구 벚꽃로 298 123호,야식,생활맥주 가산디지털점,4.33,37.4814401689835,126.883871693415
280,양천구,서울 양천구 신월로36길 3-1,치킨,푸라닭 신정1동점,4.5,37.5212685974727,126.858453438138
281,관악구,서울 관악구 문성로 205 1층 타이거피자,피자,타이거피자 신림점,3.0,37.4792916842491,126.926647372043
282,구로구,서울 구로구 경인로 661 176호,야식,오춘자비어 신도림점,4.4,37.5090492151745,126.8869873429
283,관악구,"서울 관악구 신림로59길 14 지하1층, 2층",아시안/양식,준코노래타운 신림2호점,4.25,37.4832898616637,126.928776084349
284,구로구,서울 구로구 공원로6나길 40 알파빌딩,야식,3355펍,4.45,37.5043634734113,126.892119358304
285,관악구,서울 관악구 남부순환로153길 53,치킨,호식이두마리치킨 신림점,4.65,37.4846561404448,126.915372680418
286,마포구,서울 마포구 동교로 262-6 1층,아시안/양식,연남동 베르데,4.56,37.5628562998941,126.925413866846
287,마포구,"서울 마포구 독막로7길 63 ,1층",야식,금별맥주 홍대직영점,4.5,37.5506032108867,126.920078419
288,마포구,"서울 마포구 동교로38길 33-20 지1층, 1층",아시안/양식,계담다,4.43,37.5620653681891,126.926359509898
289,영등포구,서울 영등포구 도림로 469-1 명진빌딩,치킨,원조마늘통닭 문래본점,4.36,37.5157817967875,126.891319613614
290,서대문구,서울 서대문구 연세로7길 14 1층 자담치킨 신촌점,치킨,자담치킨 신촌점,4.62,37.5577854250109,126.936053020581
291,관악구,서울 관악구 행운2길 16,치킨,낙성대동네아저씨치킨,4.37,37.4792355524154,126.959853895266
292,양천구,서울 양천구 신목로14길 9 1층,치킨,오목찹쌀닭강정 목동본점,4.83,37.5216845543172,126.87528784684
293,영등포구,"서울 영등포구 양평로 67 한강포스빌 지하 1층 101호~104호, 당산역9호선 12번출구에서 300m 당산소방서 앞 한강포스빌 건물 지하 1층 입니다",야식,쥬크비어,4.76,37.5349350800223,126.899311690856
294,영등포구,서울 영등포구 가마산로89길 8 1층,치킨,푸라닭 대방점,4.41,37.5049316009076,126.921803907477
295,관악구,서울 관악구 신림로59길 15-16 1층,야식,탑퓨전포차,4.75,37.4825949507579,126.929438390772
296,마포구,서울 마포구 독막로 82 1층,돈까스/일식,심야식당 킨빠,4.62,37.5475944859874,126.922479635855
297,마포구,서울 마포구 홍익로5안길 28,한식,강남 돼지상회 무한리필 홍대점,4.68,37.553615663514,126.92123463453
298,마포구,서울 마포구 동교로32길 5 1층,아시안/양식,미드나잇 키친 연남점,4.7,37.5608239723789,126.924641618435
299,마포구,서울 마포구 와우산로29마길 21 1층,야식,수염,4.58,37.555052626464,126.92648490297
300,마포구,서울 마포구 도화4길 17,야식,크래프트헌터,4.42,37.5411376744353,126.95092032718
301,영등포구,서울 영등포구 영중로4길 19 B1,아시안/양식,비원 이태리포차,5.0,37.5176445571233,126.90858251623
302,마포구,서울 마포구 홍익로6길 10 2층,치킨,BHC치킨 홍대점,4.08,37.5550137105249,126.922687318825
303,마포구,서울 마포구 와우산로21길 31-12 지하1층,아시안/양식,염소자리음주요리,4.75,37.5519208459622,126.921851486228
304,마포구,서울 마포구 월드컵로5길 33-26,아시안/양식,아우룸,4.73,37.5505122584981,126.910714832993
305,서대문구,서울 서대문구 이화여대8길 123,치킨,바른치킨 북아현점,4.55,37.5632043013128,126.950305407863
306,마포구,서울 마포구 마포대로 186-9 1층,야식,더테이블 마포점,4.43,37.5506998789388,126.956167231361
307,동작구,서울 동작구 노량진로26길 22,치킨,가본통닭,4.31,37.5114408343851,126.954538387154
308,동작구,서울 동작구 노량진로8길 55 1층,치킨,교촌치킨 노량진점,4.41,37.5123712815087,126.938564785768
309,마포구,서울 마포구 양화로7안길 2-1,돈까스/일식,우동 카덴,4.24,37.5516855965118,126.915068576637
310,마포구,서울 마포구 양화로1길 25 2층,아시안/양식,스프링비스트로,4.86,37.5498499461284,126.910373073006
311,영등포구,서울 영등포구 국제금융로 10 IFC몰 L3층,중식,차알 여의도 IFC몰점,4.35,37.5251775245928,126.924876706923
312,동작구,서울 동작구 만양로14길 20 1층 노랑통닭,치킨,노랑통닭 노량진점,4.45,37.5116671951986,126.945453817995
313,영등포구,서울 영등포구 당산로45길 1 당산 삼성쉐르빌,야식,생활맥주 당산역점,4.33,37.5332342860396,126.900510317023
314,서대문구,서울 서대문구 연세로5가길 8-6 2층 장미맨숀 신촌점,아시안/양식,장미맨숀 신촌점,4.5,37.5572769141109,126.936408714937
315,영등포구,서울 영등포구 국제금융로2길 32 여의도 파이낸스타워 3층 후라토식당,돈까스/일식,후라토식당 여의도직영점,4.63,37.5238640247561,126.924142368161
316,마포구,서울 마포구 와우산로23길 50 2F,돈까스/일식,하카타나카,4.45,37.5550254656396,126.923721818282
317,마포구,서울 마포구 양화로6길 73 4층 피자네버슬립스,피자,피자네버슬립스,4.57,37.5486228696036,126.91831258774
318,동작구,서울 동작구 동작대로27길 42,야식,크래프트한스 이수점,4.62,37.4877942951048,126.979880672751
319,용산구,서울 용산구 청파로47길 57,치킨,부암동치킨,4.58,37.5446357546297,126.96713467761
320,마포구,서울 마포구 신촌로 94 그랜드플라자 5층,피자,피자몰 신촌점,5.0,37.5549944655605,126.935997574268
321,관악구,서울 관악구 관악로14길 106 1층,아시안/양식,퍼블리코타코,4.46,37.4776590310772,126.958221645597
322,구로구,서울 구로구 디지털로32나길 29,한식,사계진미숯불닭갈비 구로디지털점,4.66,37.4844884067906,126.900607102495
323,마포구,서울 마포구 잔다리로 4 2층,야식,서플라이디팟 루프탑 홍대,4.86,37.5510051893352,126.92271488505
324,마포구,서울 마포구 포은로 73 2층,돈까스/일식,키친갈매기,4.57,37.5535844404578,126.905792438371
325,관악구,서울 관악구 신림로59길 14 민속순대타운306호,한식,삼촌네,4.48,37.4832898616637,126.928776084349
326,영등포구,"서울 영등포구 여의대로 24 전경련회관 50층, 51층",아시안/양식,세상의모든아침 여의도점,4.27,37.5221803249649,126.919916550827
327,마포구,서울 마포구 마포대로8길 9 영명빌딩,돈까스/일식,화산공 꼬치집,4.34,37.5466236344247,126.953940479241
328,구로구,서울 구로구 디지털로32나길 7,치킨,BHC치킨 구로디지털단지역점,4.43,37.4836064527101,126.900017167728
329,관악구,서울 관악구 남부순환로234길 31 1층 피자보이시나,피자,피자보이시나 서울대점,4.74,37.4779689337703,126.956844219943
330,용산구,서울 용산구 한강대로15길 12 2층,아시안/양식,포차살롱,4.35,37.5260015595823,126.963848202503
331,마포구,서울 마포구 독막로2길 35 1층 색다른한잔,야식,색다른한잔,4.42,37.5469917441896,126.914553137572
332,마포구,서울 마포구 독막로3길 30 1층,아시안/양식,동동포차DDPC,4.62,37.549575099755,126.917355874781
333,마포구,서울 마포구 토정로3안길 10,야식,서울브루어리,4.44,37.5459352066711,126.914641249591
334,용산구,서울 용산구 이태원로 5 1층 PIZZA NOUVEAU5,피자,PIZZA NOUVEAU5,4.58,37.5354360303768,126.974958035462
335,용산구,서울 용산구 회나무로 38-1,치킨,엉터리통닭,4.2,37.539639691304,126.990792575651
336,마포구,서울 마포구 토정로 314 1층 조이펍,야식,조이펍,4.21,37.5396477421375,126.943572359369
337,마포구,서울 마포구 와우산로17길 26 1층 꽃다운주점,아시안/양식,꽃다운주점 홍대점,5.0,37.5502867566398,126.921520712052
338,용산구,서울 용산구 이촌로75길 12,치킨,한강치킨,4.02,37.5204240193546,126.974263969076
339,마포구,서울 마포구 양화로16길 6,치킨,교촌치킨 홍대점,4.31,37.553608632304,126.920156352927
340,관악구,서울 관악구 남부순환로 1588,치킨,정석닭강정 신림점,4.41,37.4836621995067,126.927071163442
341,관악구,서울 관악구 봉천로 520,치킨,BHC치킨 서울대역점,4.41,37.4794598628729,126.9557052011
